Age,Income,Gender,Married,Education,Past_Accidents,Has_Children,Has_Sports_Car,Vehicle_Year,Claimed
26-39,poverty,M,True,NA,0,False,False,before 2015,False
40-64,middle class,M,True,HS,0,False,False,before 2015,False
40-64,poverty,F,False,NA,3,False,False,before 2015,True
26-39,working class,M,False,B,1,True,False,none,False
40-64,middle class,F,True,HS,2,True,False,before 2015,False
40-64,working class,F,False,M,3,False,False,after 2015,True
40-64,none,M,False,PHD,1,False,False,before 2015,True
26-39,none,M,False,B,0,True,False,before 2015,False
40-64,working class,M,True,HS,0,False,False,before 2015,False
40-64,none,F,True,HS,0,True,False,before 2015,True
40-64,middle class,M,True,B,2,False,False,before 2015,True
40-64,working class,M,False,M,0,False,False,before 2015,False
40-64,working class,M,True,M,0,True,False,before 2015,False
16-25,poverty,F,False,HS,0,True,False,before 2015,False
40-64,poverty,F,True,NA,1,False,False,before 2015,True
26-39,none,M,False,HS,2,True,False,before 2015,False
40-64,poverty,M,False,NA,0,False,False,before 2015,False
40-64,middle class,M,False,PHD,2,False,False,before 2015,False
40-64,middle class,M,True,M,0,False,False,none,False
40-64,middle class,M,True,PHD,0,False,False,before 2015,False
40-64,middle class,F,False,PHD,2,False,False,before 2015,False
40-64,upper class,M,False,M,0,False,False,after 2015,True
40-64,poverty,F,False,HS,0,False,True,before 2015,True
40-64,upper class,F,True,PHD,1,False,False,after 2015,False
26-39,poverty,M,False,HS,1,True,False,before 2015,False
40-64,middle class,F,True,HS,2,False,False,before 2015,False
26-39,working class,M,True,HS,0,True,False,before 2015,False
40-64,middle class,F,True,M,0,False,False,before 2015,False
40-64,middle class,F,True,HS,1,False,True,none,True
40-64,middle class,M,True,B,4,False,False,before 2015,False
40-64,poverty,F,True,HS,0,True,True,before 2015,False
26-39,middle class,M,True,M,0,True,False,after 2015,False
40-64,middle class,F,False,B,0,True,False,before 2015,True
26-39,middle class,F,False,B,0,False,False,before 2015,False
40-64,poverty,M,True,M,1,True,False,before 2015,False
40-64,upper class,M,True,PHD,0,True,False,none,False
40-64,none,F,True,HS,1,False,True,none,True
40-64,middle class,F,True,M,0,False,False,before 2015,False
40-64,working class,F,True,NA,1,True,False,before 2015,True
40-64,middle class,F,True,M,0,True,False,after 2015,False
40-64,working class,F,False,B,0,True,False,none,False
40-64,middle class,F,True,NA,0,True,False,before 2015,False
40-64,middle class,M,False,B,0,False,False,none,False
40-64,middle class,F,True,M,0,False,False,after 2015,False
26-39,poverty,F,False,HS,0,True,True,before 2015,True
40-64,working class,M,True,HS,1,True,False,before 2015,True
40-64,none,F,False,HS,0,False,False,before 2015,True
40-64,middle class,M,True,HS,2,False,False,before 2015,True
40-64,poverty,M,True,NA,0,False,False,before 2015,False
40-64,middle class,F,False,HS,3,False,True,before 2015,False
40-64,poverty,F,True,NA,0,True,True,before 2015,False
40-64,middle class,F,True,M,2,True,False,before 2015,False
40-64,middle class,M,True,M,2,False,False,after 2015,False
26-39,middle class,F,False,B,0,True,False,before 2015,False
40-64,middle class,F,True,B,1,True,False,before 2015,False
26-39,middle class,M,False,M,1,True,False,before 2015,False
40-64,middle class,M,True,M,2,False,False,after 2015,True
40-64,working class,M,False,B,0,False,False,before 2015,False
40-64,upper class,F,True,PHD,2,False,False,after 2015,False
26-39,middle class,M,False,HS,4,False,False,before 2015,False
40-64,none,F,True,HS,0,True,False,before 2015,False
40-64,poverty,M,True,HS,0,False,False,before 2015,False
40-64,none,M,True,HS,0,False,False,none,False
40-64,none,M,False,B,0,False,False,none,True
40-64,none,M,True,M,1,False,False,before 2015,True
16-25,working class,F,True,B,1,True,True,before 2015,True
40-64,none,F,False,PHD,0,False,True,before 2015,True
40-64,working class,M,False,HS,0,False,False,before 2015,True
26-39,poverty,F,False,NA,1,False,False,before 2015,True
40-64,working class,M,False,M,3,False,False,before 2015,True
40-64,poverty,F,False,HS,2,False,True,before 2015,False
40-64,none,M,True,HS,0,False,False,before 2015,False
40-64,middle class,F,True,M,0,True,True,before 2015,False
40-64,middle class,M,False,B,1,True,False,before 2015,False
40-64,none,M,True,HS,2,False,False,before 2015,False
26-39,middle class,M,False,HS,1,True,False,none,True
26-39,working class,M,False,B,1,True,False,before 2015,False
40-64,none,M,False,B,0,False,False,before 2015,False
40-64,middle class,F,True,B,0,False,True,before 2015,False
26-39,poverty,F,True,HS,0,True,False,before 2015,False
40-64,middle class,M,False,M,0,False,False,before 2015,False
40-64,none,F,True,B,0,True,True,before 2015,False
40-64,working class,F,True,NA,0,False,False,before 2015,False
26-39,working class,M,True,B,0,True,False,before 2015,False
40-64,working class,F,True,NA,0,True,False,before 2015,False
26-39,poverty,F,True,HS,0,False,False,before 2015,False
40-64,middle class,F,True,PHD,0,False,False,before 2015,False
26-39,poverty,F,True,NA,0,True,True,none,False
26-39,poverty,M,False,M,0,False,False,before 2015,False
40-64,working class,M,True,B,2,False,False,before 2015,False
40-64,working class,F,False,B,0,False,False,before 2015,True
40-64,poverty,M,True,NA,0,False,False,before 2015,False
26-39,middle class,F,False,HS,2,True,True,before 2015,False
26-39,poverty,M,False,NA,0,False,False,before 2015,True
40-64,none,M,True,B,0,False,False,before 2015,True
40-64,middle class,F,False,B,0,False,False,before 2015,True
40-64,working class,M,True,HS,0,False,False,before 2015,False
40-64,middle class,F,True,HS,2,False,False,before 2015,True
40-64,middle class,F,False,B,2,True,False,before 2015,True
26-39,none,F,False,HS,2,True,False,before 2015,True
16-25,poverty,M,False,B,1,True,False,before 2015,False
40-64,middle class,M,True,B,0,False,False,none,False
40-64,working class,F,False,B,0,False,False,none,True
40-64,none,F,False,NA,1,False,False,before 2015,True
26-39,middle class,F,True,M,2,True,False,after 2015,False
26-39,none,F,True,NA,0,True,False,before 2015,False
40-64,poverty,F,True,M,0,False,False,after 2015,True
40-64,working class,F,False,HS,0,True,False,before 2015,False
40-64,poverty,F,True,HS,0,False,False,before 2015,False
40-64,poverty,F,True,HS,0,False,False,before 2015,False
16-25,poverty,M,False,HS,0,True,False,before 2015,True
40-64,none,F,False,HS,2,False,False,before 2015,True
40-64,middle class,F,True,B,0,True,True,none,True
26-39,middle class,M,True,HS,1,True,False,before 2015,False
26-39,poverty,F,True,M,0,True,False,after 2015,False
40-64,none,M,False,B,0,False,False,before 2015,False
26-39,working class,M,False,B,0,True,False,before 2015,False
40-64,working class,M,False,HS,0,True,False,none,False
40-64,none,F,True,HS,0,False,False,none,True
40-64,middle class,F,False,HS,4,True,False,none,True
40-64,poverty,M,True,NA,0,False,False,before 2015,False
40-64,working class,F,False,B,1,False,False,before 2015,False
40-64,middle class,M,True,PHD,2,False,False,before 2015,False
40-64,middle class,M,True,HS,1,False,False,before 2015,True
40-64,middle class,M,True,B,0,False,False,before 2015,False
40-64,poverty,F,False,HS,0,False,False,before 2015,False
40-64,none,F,False,B,3,False,False,before 2015,True
40-64,middle class,M,False,M,0,False,False,before 2015,False
40-64,middle class,M,False,B,0,False,False,before 2015,False
40-64,poverty,M,True,HS,0,True,False,before 2015,False
40-64,working class,M,True,M,0,False,False,before 2015,False
40-64,working class,F,False,HS,0,False,True,before 2015,True
26-39,none,M,False,HS,0,True,False,before 2015,False
40-64,middle class,F,True,HS,1,False,False,before 2015,True
40-64,middle class,M,False,B,0,False,False,before 2015,False
26-39,middle class,M,True,B,0,True,False,before 2015,False
26-39,working class,F,True,M,1,True,False,after 2015,True
26-39,working class,F,True,NA,0,False,False,before 2015,True
40-64,middle class,M,False,B,0,False,False,before 2015,False
26-39,working class,F,True,HS,0,False,False,before 2015,True
16-25,poverty,M,False,HS,0,True,False,before 2015,True
26-39,middle class,F,True,B,0,False,False,before 2015,False
65+,none,M,True,B,0,False,False,before 2015,False
40-64,working class,M,True,HS,0,False,False,before 2015,False
40-64,poverty,M,False,B,1,False,False,before 2015,False
26-39,poverty,M,True,NA,0,False,False,before 2015,True
40-64,middle class,M,False,M,0,False,False,none,False
40-64,middle class,F,False,HS,0,True,False,before 2015,False
40-64,poverty,M,True,NA,0,True,False,before 2015,True
40-64,poverty,M,False,NA,2,False,False,before 2015,True
40-64,poverty,M,True,NA,0,False,False,none,False
26-39,middle class,M,True,B,0,True,False,before 2015,False
40-64,poverty,F,True,M,0,False,True,before 2015,False
40-64,poverty,F,True,NA,2,False,False,before 2015,False
40-64,middle class,F,True,B,0,False,False,before 2015,False
40-64,middle class,M,False,B,0,False,False,before 2015,False
40-64,none,F,True,HS,4,False,True,before 2015,False
40-64,middle class,F,True,M,0,False,False,before 2015,False
40-64,middle class,F,False,M,2,False,False,after 2015,True
40-64,middle class,M,False,M,0,False,False,before 2015,False
40-64,none,F,False,NA,1,True,False,before 2015,False
40-64,upper class,F,True,B,0,False,False,before 2015,False
40-64,middle class,F,True,M,0,False,False,after 2015,True
26-39,middle class,F,False,B,1,True,False,before 2015,False
26-39,working class,M,True,HS,0,True,False,before 2015,True
40-64,middle class,F,True,HS,0,True,False,before 2015,False
40-64,middle class,M,True,M,0,False,False,after 2015,False
40-64,middle class,F,True,M,1,False,False,before 2015,True
26-39,middle class,F,True,B,1,True,False,before 2015,False
26-39,middle class,M,True,PHD,0,False,False,before 2015,False
26-39,poverty,M,True,HS,0,False,False,before 2015,False
40-64,middle class,F,True,B,0,True,False,before 2015,False
40-64,middle class,M,True,NA,4,False,False,before 2015,True
26-39,upper class,F,True,M,0,True,False,after 2015,False
40-64,middle class,F,False,M,2,False,False,after 2015,False
40-64,upper class,M,False,M,2,False,False,after 2015,False
40-64,none,F,True,B,0,False,False,before 2015,False
40-64,working class,M,False,M,0,False,False,none,False
26-39,middle class,M,True,M,0,True,False,after 2015,True
26-39,none,F,True,NA,3,True,False,before 2015,False
26-39,middle class,F,False,HS,1,True,False,before 2015,True
40-64,middle class,M,True,M,0,False,False,after 2015,True
40-64,middle class,F,True,M,0,False,False,after 2015,False
65+,working class,F,True,B,0,False,True,before 2015,False
40-64,middle class,M,True,PHD,0,False,False,none,False
40-64,middle class,M,True,M,1,False,False,before 2015,False
16-25,middle class,M,True,B,0,False,False,before 2015,False
26-39,middle class,M,False,B,3,False,False,before 2015,False
40-64,working class,F,False,HS,1,True,True,before 2015,True
40-64,middle class,F,False,PHD,0,True,False,before 2015,False
26-39,poverty,F,True,NA,1,False,False,before 2015,False
40-64,middle class,M,False,M,0,False,False,before 2015,False
40-64,middle class,F,True,B,0,True,False,none,False
40-64,middle class,F,True,M,1,False,False,before 2015,True
40-64,working class,M,True,HS,3,False,False,before 2015,False
40-64,none,F,True,NA,2,False,True,before 2015,False
26-39,working class,F,False,HS,1,False,True,before 2015,False
40-64,poverty,M,True,M,3,False,False,after 2015,True
40-64,none,F,False,B,0,False,True,before 2015,False
40-64,poverty,F,True,NA,0,False,False,before 2015,False
40-64,middle class,F,False,HS,0,False,False,before 2015,True
40-64,middle class,M,True,M,0,False,False,before 2015,False
40-64,poverty,M,False,NA,3,False,False,before 2015,False
40-64,middle class,F,True,B,0,True,True,before 2015,False
40-64,working class,M,True,HS,0,True,False,before 2015,False
40-64,poverty,M,True,B,4,False,False,before 2015,False
26-39,middle class,F,False,M,0,False,False,before 2015,False
26-39,middle class,M,False,M,2,False,False,after 2015,True
40-64,working class,F,True,NA,0,False,True,before 2015,False
40-64,middle class,F,True,B,0,False,False,before 2015,False
26-39,working class,M,True,HS,2,False,False,before 2015,False
40-64,none,M,True,M,0,False,False,after 2015,False
26-39,working class,F,True,B,0,True,False,before 2015,False
26-39,middle class,M,False,M,0,True,False,before 2015,False
40-64,middle class,M,True,M,0,False,False,before 2015,False
26-39,none,F,False,HS,0,False,False,before 2015,False
26-39,middle class,M,True,B,0,False,False,before 2015,False
40-64,middle class,F,True,M,3,True,False,before 2015,True
40-64,poverty,M,True,NA,1,False,False,before 2015,True
26-39,middle class,M,True,M,2,True,False,before 2015,False
40-64,middle class,M,True,M,0,False,False,after 2015,False
40-64,middle class,M,False,B,2,False,False,before 2015,False
40-64,working class,F,False,HS,1,False,True,before 2015,False
40-64,middle class,F,True,B,0,False,False,before 2015,False
40-64,middle class,M,True,M,0,False,False,before 2015,False
26-39,middle class,F,True,B,0,True,False,before 2015,False
40-64,working class,M,True,HS,0,True,False,before 2015,False
40-64,middle class,F,False,B,4,False,True,before 2015,False
40-64,working class,F,True,HS,3,False,False,before 2015,True
26-39,middle class,M,True,M,0,False,False,before 2015,False
40-64,working class,M,False,NA,4,True,False,before 2015,True
26-39,none,F,True,HS,0,False,False,before 2015,False
26-39,none,F,True,NA,0,True,False,before 2015,False
26-39,middle class,M,True,B,0,True,False,before 2015,False
40-64,poverty,F,True,HS,0,False,True,before 2015,False
26-39,working class,M,True,HS,1,True,False,before 2015,False
26-39,middle class,M,False,B,0,True,False,before 2015,False
40-64,poverty,M,False,NA,2,False,False,before 2015,True
26-39,middle class,M,True,HS,0,True,False,before 2015,False
40-64,middle class,M,True,NA,1,True,False,before 2015,False
40-64,working class,M,True,HS,0,False,False,before 2015,True
26-39,poverty,F,False,NA,0,True,True,before 2015,True
40-64,poverty,F,False,B,4,False,True,before 2015,True
40-64,working class,F,False,HS,0,True,False,before 2015,False
26-39,none,F,False,HS,0,True,False,before 2015,False
40-64,poverty,F,False,B,0,False,False,before 2015,False
40-64,middle class,M,False,M,2,False,False,after 2015,False
26-39,poverty,F,True,NA,3,True,False,before 2015,False
40-64,middle class,F,True,B,0,False,False,before 2015,True
40-64,poverty,F,True,HS,0,False,True,none,False
40-64,working class,F,False,NA,3,True,False,before 2015,True
40-64,middle class,F,False,M,1,True,True,before 2015,False
26-39,upper class,F,True,PHD,0,True,False,after 2015,False
26-39,poverty,F,True,NA,0,False,False,before 2015,False
40-64,middle class,M,False,M,2,False,False,before 2015,True
40-64,none,F,True,B,1,False,False,before 2015,False
40-64,middle class,F,False,B,0,False,False,before 2015,False
40-64,middle class,F,False,M,0,True,False,after 2015,False
40-64,middle class,F,False,NA,3,False,False,before 2015,False
40-64,middle class,M,False,B,0,False,False,none,False
26-39,middle class,F,True,B,0,True,False,before 2015,True
40-64,middle class,M,False,PHD,3,False,False,before 2015,True
40-64,middle class,F,True,HS,2,False,False,before 2015,False
40-64,middle class,M,True,M,0,False,False,after 2015,False
40-64,middle class,M,True,M,1,False,False,after 2015,False
40-64,middle class,M,True,M,1,False,False,after 2015,False
40-64,middle class,M,True,HS,0,False,False,before 2015,False
